DataName,Stage,DateTime,ColumnName,Type,Min,Max,RowCount,MissingCount,NotMissingCount,ErrorCount,EmptyCount,Mean,ValueCount
BENEFIT,2,2019-04-14 15:13:00.307161,AVCSTATED,FieldType.STRING,,<null>,1283.0,0.0,1283.0,0.0,1.0,,204
BENEFIT,2,2019-04-14 15:13:00.307161,BIC,FieldType.STRING,,<null>,1283.0,0.0,1283.0,0.0,175.0,,2
BENEFIT,2,2019-04-14 15:13:00.307161,DATEBENE,FieldType.STRING,,<null>,1283.0,0.0,1283.0,0.0,1.0,,176
BENEFIT,2,2019-04-14 15:13:00.307161,IBAN,FieldType.STRING,,<null>,1283.0,0.0,1283.0,0.0,175.0,,2
BENEFIT,2,2019-04-14 15:13:00.307161,LTA,FieldType.STRING,,<null>,1283.0,0.0,1283.0,0.0,1.0,,4
BENEFIT,2,2019-04-14 15:13:00.307161,LTADATE,FieldType.STRING,,<null>,1283.0,0.0,1283.0,0.0,1.0,,2
BENEFIT,2,2019-04-14 15:13:00.307161,MEMNO,FieldType.STRING,,75596,1283.0,0.0,1283.0,0.0,1.0,,893
BENEFIT,2,2019-04-14 15:13:00.307161,PAYEE,FieldType.STRING,,<null>,1283.0,0.0,1283.0,0.0,175.0,,2
BENEFIT,2,2019-04-14 15:13:00.307161,TOTBENE,FieldType.STRING,,9968.27,1283.0,0.0,1283.0,0.0,1.0,,768
DEFELEMENTS,2,2019-04-14 15:13:00.791864,BCAT,FieldType.STRING,100th NRA 60,SCHEME=BAR,222.0,0.0,222.0,0.0,0.0,,12
DEFELEMENTS,2,2019-04-14 15:13:00.791864,CONTRIBUTION,FieldType.STRING,,<null>,222.0,0.0,222.0,0.0,1.0,,2
DEFELEMENTS,2,2019-04-14 15:13:00.791864,DATATYPE,FieldType.STRING,1,<null>,222.0,1.0,221.0,0.0,0.0,,4
DEFELEMENTS,2,2019-04-14 15:13:00.791864,ELEMENTSET,FieldType.STRING,<null>,<null>,222.0,1.0,221.0,0.0,0.0,,2
DEFELEMENTS,2,2019-04-14 15:13:00.791864,ELEMENTTYPE,FieldType.STRING,Member,Spouse,222.0,1.0,221.0,0.0,0.0,,3
DEFELEMENTS,2,2019-04-14 15:13:00.791864,EXITTYPE,FieldType.STRING,0,1,222.0,1.0,221.0,0.0,0.0,,3
DEFELEMENTS,2,2019-04-14 15:13:00.791864,GROUPNAME,FieldType.STRING,<null>,<null>,222.0,1.0,221.0,0.0,0.0,,2
DEFELEMENTS,2,2019-04-14 15:13:00.791864,ID,FieldType.STRING,509,734,222.0,1.0,221.0,0.0,0.0,,222
DEFELEMENTS,2,2019-04-14 15:13:00.791864,ITEMNO,FieldType.STRING,1,9,222.0,1.0,221.0,0.0,0.0,,14
DEFELEMENTS,2,2019-04-14 15:13:00.791864,NAME,FieldType.STRING,97 To 2004 Pension,Pst97 Pst04 TVIN Years,222.0,1.0,221.0,0.0,0.0,,25
DEFELEMENTS,2,2019-04-14 15:13:00.791864,SCHEME,FieldType.STRING,BAR,BAR,222.0,1.0,221.0,0.0,0.0,,2
DEFELEMENTS,2,2019-04-14 15:13:00.791864,STATUS,FieldType.STRING,1,1,222.0,1.0,221.0,0.0,0.0,,2
DEFELEMENTS,2,2019-04-14 15:13:00.791864,TOTALLING,FieldType.STRING,<null>,Y,222.0,1.0,221.0,0.0,0.0,,3
DEFELEMENTS,2,2019-04-14 15:13:00.791864,Column14,FieldType.STRING,,,222.0,1.0,221.0,0.0,221.0,,2
DEFERREDITEMS,2,2019-04-14 15:13:01.626873,AMOUNT,FieldType.STRING,-160.68,SCHEME=BAR,29290.0,0.0,29290.0,0.0,0.0,,
DEFERREDITEMS,2,2019-04-14 15:13:01.626873,DATEEFFECTIVE,FieldType.STRING,,<null>,29290.0,0.0,29290.0,0.0,1.0,,2
DEFERREDITEMS,2,2019-04-14 15:13:01.626873,ELEMENTID,FieldType.STRING,509,726,29290.0,1.0,29289.0,0.0,0.0,,70
DEFERREDITEMS,2,2019-04-14 15:13:01.626873,EXITTYPE,FieldType.STRING,0,0,29290.0,1.0,29289.0,0.0,0.0,,2
DEFERREDITEMS,2,2019-04-14 15:13:01.626873,ID,FieldType.STRING,199339,229558,29290.0,1.0,29289.0,0.0,0.0,,
DEFERREDITEMS,2,2019-04-14 15:13:01.626873,INCDATE,FieldType.STRING,01/01/1978,31/12/2012,29290.0,1.0,29289.0,0.0,0.0,,
DEFERREDITEMS,2,2019-04-14 15:13:01.626873,ITEMNO,FieldType.STRING,1,7,29290.0,1.0,29289.0,0.0,0.0,,8
DEFERREDITEMS,2,2019-04-14 15:13:01.626873,MEMNO,FieldType.STRING,18654,75588,29290.0,1.0,29289.0,0.0,0.0,,
DEFERREDITEMS,2,2019-04-14 15:13:01.626873,Column9,FieldType.STRING,,,29290.0,1.0,29289.0,0.0,29289.0,,2
ELEMENTS,2,2019-04-14 15:13:02.542168,AMOUNT,FieldType.STRING,-393.8,SCHEME=BAR,20708.0,0.0,20708.0,0.0,0.0,,
ELEMENTS,2,2019-04-14 15:13:02.542168,DATEEFFECTIVE,FieldType.STRING,,<null>,20708.0,0.0,20708.0,0.0,1.0,,4
ELEMENTS,2,2019-04-14 15:13:02.542168,ELEMENTID,FieldType.STRING,1,9,20708.0,1.0,20707.0,0.0,0.0,,22
ELEMENTS,2,2019-04-14 15:13:02.542168,ENDDATE,FieldType.STRING,03/03/2018,<null>,20708.0,1.0,20707.0,0.0,0.0,,22
ELEMENTS,2,2019-04-14 15:13:02.542168,ID,FieldType.STRING,1,9999,20708.0,1.0,20707.0,0.0,0.0,,
ELEMENTS,2,2019-04-14 15:13:02.542168,INFORCE,FieldType.STRING,N,Y,20708.0,1.0,20707.0,0.0,0.0,,3
ELEMENTS,2,2019-04-14 15:13:02.542168,LASTPAYDATE,FieldType.STRING,06/01/2018,<null>,20708.0,1.0,20707.0,0.0,0.0,,18
ELEMENTS,2,2019-04-14 15:13:02.542168,LASTPERIOD,FieldType.STRING,201701,<null>,20708.0,1.0,20707.0,0.0,0.0,,18
ELEMENTS,2,2019-04-14 15:13:02.542168,MEMNO,FieldType.STRING,18658,75603,20708.0,1.0,20707.0,0.0,0.0,,
ELEMENTS,2,2019-04-14 15:13:02.542168,NEWAMOUNT,FieldType.STRING,0,<null>,20708.0,1.0,20707.0,0.0,0.0,,61
ELEMENTS,2,2019-04-14 15:13:02.542168,ORIGENDDATE,FieldType.STRING,03/03/2018,<null>,20708.0,1.0,20707.0,0.0,0.0,,4
ELEMENTS,2,2019-04-14 15:13:02.542168,STARTDATE,FieldType.STRING,01/04/2017,26/02/2018,20708.0,1.0,20707.0,0.0,0.0,,16
ELEMENTS,2,2019-04-14 15:13:02.542168,Column13,FieldType.STRING,,,20708.0,1.0,20707.0,0.0,20707.0,,2
EXITDEATHS,2,2019-04-14 15:13:03.553599,AVCREFUND,FieldType.STRING,0,SCHEME=BAR,1582.0,0.0,1582.0,0.0,0.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,BCEDATE,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,2
EXITDEATHS,2,2019-04-14 15:13:03.553599,CHILDDATECEASE,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,2
EXITDEATHS,2,2019-04-14 15:13:03.553599,CHILDDATECOMMENCED,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,2
EXITDEATHS,2,2019-04-14 15:13:03.553599,CHILDINC3,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,2
EXITDEATHS,2,2019-04-14 15:13:03.553599,CHILDINC4,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,2
EXITDEATHS,2,2019-04-14 15:13:03.553599,CHILDINCDATE,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,2
EXITDEATHS,2,2019-04-14 15:13:03.553599,CHILDPENSION,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,CHILDPENSIONPAYABLE,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,DATEAVCREFUND,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,2
EXITDEATHS,2,2019-04-14 15:13:03.553599,DATECASHPAID,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,20
EXITDEATHS,2,2019-04-14 15:13:03.553599,EXITDATE,FieldType.STRING,,31/12/2017,1582.0,0.0,1582.0,0.0,1.0,,
EXITDEATHS,2,2019-04-14 15:13:03.553599,EXITTYPE,FieldType.STRING,,In Service,1582.0,0.0,1582.0,0.0,4.0,,5
EXITDEATHS,2,2019-04-14 15:13:03.553599,FPSEXIT,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,ID,FieldType.STRING,,999,1582.0,0.0,1582.0,0.0,1.0,,
EXITDEATHS,2,2019-04-14 15:13:03.553599,LTA,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,LUMPSUM,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,116
EXITDEATHS,2,2019-04-14 15:13:03.553599,MARITALSTATUS,FieldType.STRING,,Widowed,1582.0,0.0,1582.0,0.0,777.0,,4
EXITDEATHS,2,2019-04-14 15:13:03.553599,MEMNO,FieldType.STRING,,75557,1582.0,0.0,1582.0,0.0,1.0,,
EXITDEATHS,2,2019-04-14 15:13:03.553599,NOCHILDREN,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,NOPERIODS,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,266
EXITDEATHS,2,2019-04-14 15:13:03.553599,PAYMENTPAYEE,FieldType.STRING,,Triv commutation,1582.0,0.0,1582.0,0.0,644.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,PENSERYEARS,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,42
EXITDEATHS,2,2019-04-14 15:13:03.553599,SERVPERIODS,FieldType.STRING,,Days,1582.0,0.0,1582.0,0.0,779.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,SKEMCONTREFUND,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,9
EXITDEATHS,2,2019-04-14 15:13:03.553599,SPOUSEDATECEASE,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,2
EXITDEATHS,2,2019-04-14 15:13:03.553599,SPOUSEDATECOMMENCED,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,4
EXITDEATHS,2,2019-04-14 15:13:03.553599,SPOUSEINC1,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,SPOUSEINC2,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,SPOUSEINC3,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,SPOUSEINC4,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,3
EXITDEATHS,2,2019-04-14 15:13:03.553599,SPOUSEINCDATE,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,2
EXITDEATHS,2,2019-04-14 15:13:03.553599,SPOUSEPENSION,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,231
EXITDEATHS,2,2019-04-14 15:13:03.553599,SPOUSEPENSIONPAYABLE,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,645
EXITDEATHS,2,2019-04-14 15:13:03.553599,SPOUSEPENSIONSTARTED,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,2
EXITDEATHS,2,2019-04-14 15:13:03.553599,STATUS,FieldType.STRING,,99,1582.0,0.0,1582.0,0.0,1.0,,12
EXITDEATHS,2,2019-04-14 15:13:03.553599,STATUSDATE,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,738
EXITDEATHS,2,2019-04-14 15:13:03.553599,TAXLUMPSUM,FieldType.STRING,,<null>,1582.0,0.0,1582.0,0.0,1.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,AVCFUND,FieldType.STRING,0,SCHEME=BAR,11209.0,0.0,11209.0,0.0,0.0,,161
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,CASHELEMENT1,FieldType.STRING,,<null>,11209.0,0.0,11209.0,0.0,1.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,CASHELEMENT2,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,CHILDINC1,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,CHILDINC2,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,CHILDINC3,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,CHILDINC4,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,CHILDPENSION,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,CHILDPENSIONPAYABLE,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,DATEAVC,FieldType.STRING,01/01/1996,<null>,11209.0,1.0,11208.0,0.0,0.0,,146
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,DATERETAINED,FieldType.STRING,<null>,<null>,11209.0,1.0,11208.0,0.0,0.0,,2
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,ELEMENT1,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,ELEMENT2,FieldType.STRING,-149.87,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,ELEMENT3,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,ELEMENT4,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,EXITDATE,FieldType.STRING,01/01/1977,31/12/2012,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,EXITTYPE,FieldType.STRING,,Qualified Deferreds,11209.0,1.0,11208.0,0.0,14.0,,4
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,FINALREMUN,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,42
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,FPSEXIT,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,ID,FieldType.STRING,10000,9999,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,IRMAXCASH,FieldType.STRING,-0.96,<null>,11209.0,1.0,11208.0,0.0,0.0,,4
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,IRMAXPENSION,FieldType.STRING,-1.97,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,IRREGIME,FieldType.STRING,,<null>,11209.0,1.0,11208.0,0.0,3573.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,MEMNO,FieldType.STRING,18654,75588,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,NOPERIODS,FieldType.STRING,-364,<null>,11209.0,1.0,11208.0,0.0,0.0,,368
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,OPTOUT,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,PENATPENAGE,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,PENSERYEARS,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,38
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,QUOTEDTV,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,RETAINEDCASH,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,RETAINEDPENSION,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,SCALEPENSION,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,SCHEMECASH,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,SERVPERIODS,FieldType.STRING,,Months,11209.0,1.0,11208.0,0.0,286.0,,5
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,SPOUSEINC1,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,SPOUSEINC2,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,SPOUSEINC3,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,SPOUSEINC4,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,SPOUSEPENSION,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,SPOUSEPENSIONPAYABLE,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,STATUS,FieldType.STRING,15,89,11209.0,1.0,11208.0,0.0,0.0,,8
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,STATUSDATE,FieldType.STRING,01/01/1973,31/12/2012,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,TOTAVCSEXIT,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,135
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,TOTEECONTSEXIT,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,TVEXPIRES,FieldType.STRING,<null>,<null>,11209.0,1.0,11208.0,0.0,0.0,,2
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,UNAUTHORISEDPAYMENTS,FieldType.STRING,0,<null>,11209.0,1.0,11208.0,0.0,0.0,,3
EXITDEFERREDS,2,2019-04-14 15:13:06.251787,Column47,FieldType.STRING,,,11209.0,1.0,11208.0,0.0,11208.0,,2
EXITREFUNDS,2,2019-04-14 15:13:07.268087,AVCREFUND,FieldType.STRING,0,SCHEME=BAR,6101.0,0.0,6101.0,0.0,0.0,,3
EXITREFUNDS,2,2019-04-14 15:13:07.268087,DATEAVCREFUND,FieldType.STRING,,<null>,6101.0,0.0,6101.0,0.0,1.0,,2
EXITREFUNDS,2,2019-04-14 15:13:07.268087,DATENETREFUND,FieldType.STRING,01/01/2001,<null>,6101.0,1.0,6100.0,0.0,0.0,,
EXITREFUNDS,2,2019-04-14 15:13:07.268087,DATETAXPAID,FieldType.STRING,11/06/2008,<null>,6101.0,1.0,6100.0,0.0,0.0,,8
EXITREFUNDS,2,2019-04-14 15:13:07.268087,EXITDATE,FieldType.STRING,01/01/1982,31/12/2008,6101.0,1.0,6100.0,0.0,0.0,,
EXITREFUNDS,2,2019-04-14 15:13:07.268087,EXITTYPE,FieldType.STRING,,Refund,6101.0,1.0,6100.0,0.0,28.0,,5
EXITREFUNDS,2,2019-04-14 15:13:07.268087,GROSSAVCINC,FieldType.STRING,0,<null>,6101.0,1.0,6100.0,0.0,0.0,,3
EXITREFUNDS,2,2019-04-14 15:13:07.268087,GROSSINT,FieldType.STRING,0,<null>,6101.0,1.0,6100.0,0.0,0.0,,58
EXITREFUNDS,2,2019-04-14 15:13:07.268087,GROSSREFUND,FieldType.STRING,0,<null>,6101.0,1.0,6100.0,0.0,0.0,,
EXITREFUNDS,2,2019-04-14 15:13:07.268087,ID,FieldType.STRING,10000,9999,6101.0,1.0,6100.0,0.0,0.0,,
EXITREFUNDS,2,2019-04-14 15:13:07.268087,MEMNO,FieldType.STRING,18655,75044,6101.0,1.0,6100.0,0.0,0.0,,
EXITREFUNDS,2,2019-04-14 15:13:07.268087,NETREFUND,FieldType.STRING,-1.58,<null>,6101.0,1.0,6100.0,0.0,0.0,,
EXITREFUNDS,2,2019-04-14 15:13:07.268087,NOPERIODS,FieldType.STRING,0,99,6101.0,1.0,6100.0,0.0,0.0,,366
EXITREFUNDS,2,2019-04-14 15:13:07.268087,OPTOUT,FieldType.STRING,0,<null>,6101.0,1.0,6100.0,0.0,0.0,,3
EXITREFUNDS,2,2019-04-14 15:13:07.268087,PENSERYEARS,FieldType.STRING,0,8,6101.0,1.0,6100.0,0.0,0.0,,15
EXITREFUNDS,2,2019-04-14 15:13:07.268087,SERVPERIODS,FieldType.STRING,,Months,6101.0,1.0,6100.0,0.0,24.0,,4
EXITREFUNDS,2,2019-04-14 15:13:07.268087,SPAREDATE1,FieldType.STRING,30/12/1899,<null>,6101.0,1.0,6100.0,0.0,0.0,,3
EXITREFUNDS,2,2019-04-14 15:13:07.268087,SPARENUM1,FieldType.STRING,0,<null>,6101.0,1.0,6100.0,0.0,0.0,,360
EXITREFUNDS,2,2019-04-14 15:13:07.268087,SPARENUM2,FieldType.STRING,0,<null>,6101.0,1.0,6100.0,0.0,0.0,,376
EXITREFUNDS,2,2019-04-14 15:13:07.268087,STATUS,FieldType.STRING,15,5,6101.0,1.0,6100.0,0.0,0.0,,4
EXITREFUNDS,2,2019-04-14 15:13:07.268087,STATUSDATE,FieldType.STRING,01/01/1982,31/12/2008,6101.0,1.0,6100.0,0.0,0.0,,
EXITREFUNDS,2,2019-04-14 15:13:07.268087,TAXDEDUCTION,FieldType.STRING,-0.4,<null>,6101.0,1.0,6100.0,0.0,0.0,,
EXITREFUNDS,2,2019-04-14 15:13:07.268087,TAXINT,FieldType.STRING,0,<null>,6101.0,1.0,6100.0,0.0,0.0,,3
EXITREFUNDS,2,2019-04-14 15:13:07.268087,Column24,FieldType.STRING,,,6101.0,1.0,6100.0,0.0,6100.0,,2
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,AVCCASH,FieldType.STRING,0,SCHEME=BAR,6117.0,0.0,6117.0,0.0,0.0,,67
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,AVCCASHLTA,FieldType.STRING,,<null>,6117.0,0.0,6117.0,0.0,1.0,,12
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,AVCPENSION,FieldType.STRING,0,<null>,6117.0,1.0,6116.0,0.0,0.0,,10
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,AVCPENSIONLTA,FieldType.STRING,0,<null>,6117.0,1.0,6116.0,0.0,0.0,,20
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,BCEDATE,FieldType.STRING,01/01/2012,<null>,6117.0,1.0,6116.0,0.0,0.0,,85
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,CASHSUM,FieldType.STRING,0,<null>,6117.0,1.0,6116.0,0.0,0.0,,
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,CHILDINCDATE,FieldType.STRING,<null>,<null>,6117.0,1.0,6116.0,0.0,0.0,,2
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,CHILDPENSION,FieldType.STRING,<null>,<null>,6117.0,1.0,6116.0,0.0,0.0,,2
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,CHILDPENSIONPAYABLE,FieldType.STRING,<null>,<null>,6117.0,1.0,6116.0,0.0,0.0,,2
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,CURRPENINPAY,FieldType.STRING,-1.13686837721616E-12,<null>,6117.0,1.0,6116.0,0.0,0.0,,
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,DATEAVC,FieldType.STRING,01/10/2007,<null>,6117.0,1.0,6116.0,0.0,0.0,,36
EXITRETIREMENT,2,2019-04-14 15:13:09.262568,DATECASHSUM,FieldType.STRING,01/01/1995,<null>,6117.0,1.0,6116.0,0.0,0.0,,
